MOT	OCCURRENCES	Nombre_de_documents
厄运	2	0
历史	15	4
历险	1	0
历险记	3	0
压倒性	1	1
压力	1	0
压缩	1	0
厌	2	0
厌倦	1	1
厌恶	1	0
厌烦	1	1
厕所	8	1
厘米	1	1
原	12	3
原作者	2	1
原名	1	0
原因	1	0
原文	2	2
原本	6	1
原田	2	0
原田大二郎	1	0
原田贵	1	0
厨房	2	1
去	22	6
去世	3	1
参与	5	1
参演	12	1
参考	3	2
参考sa'angreal	1	0
又	41	4
及	12	5
及时	2	1
友	2	0
友坂	4	1
友子	13	1
友安	1	1
友引村	2	0
友情	1	1
友达	1	0
友里	1	1
友阪	1	0
双	5	1
双塔	2	0
反	3	2
反之	1	0
反击	1	1
反击战	1	0
反动	1	0
反叛	1	1
反应	1	0
反感	1	0
反映	1	0
反田	1	0
反科学	1	1
反而	1	0
反覆	1	1
反馈	9	9
发	2	2
发出	1	1
发售	3	0
发型师	1	0
发展	4	2
发布	2	1
发挥	1	1
发现	10	3
发生	9	5
发电	2	1
发疯	2	1
发行	8	4
发表	2	1
发觉	1	1
发誓	1	0
发起火	1	1
取	2	1
取代	2	0
取决于	1	1
取得	1	1
取扱	1	1
取消	2	1
受	4	2
受伤	1	0
受到	5	2
受験	1	0
变	4	2
变为	8	2
变动	1	1
变化	3	1
变幻	1	1
变形	1	0
变成	12	4
变相	1	1
变色龙	1	1
变身	1	0
叙事	1	1
叙述	8	3
叙述者	2	1
叛逆	1	1
口	3	1
口授	1	1
口渴	1	0
口袋	1	0
古	3	0
古今	1	0
古卷轴	1	0
古堡	1	0
古墓	2	0
古尾	1	0
古德坎	3	0
古怪事	1	0
古老	1	1
古语	2	0
古镜	1	1
古驰	1	0
句	2	1
句法	1	0
另	16	4
另外	3	1
只	27	6
只是	6	2
只有	4	2
只能	1	1
只要	3	0
只见	2	0
只顾	1	1
叫	3	1
召开	1	1
可	14	5
可以	32	8
可取代	1	1
可子	1	1
可怕	2	1
可易性	1	0
可是	3	0
可燃	1	1
可爱	2	2
可笑	1	0
可能	24	7
可能性	3	1
可见	1	1
可贵	1	1
台	1	0
台剧	1	0
台湾	4	1
台词	2	1
史	4	1
史实	1	0
史戴普	1	0
史朗	1	1
史蒂芬	8	0
史诗	11	1
右	1	0
右手	2	1
右边	1	1
叶	2	0
叶廷琯	1	1
号	22	0
司徒瑞祈	1	0
叻星	1	0
各	2	1
各个	1	1
各具特色	1	1
各司其职	1	1
各地	1	0
各种	2	1
各类	2	1
各类别	1	1
各话	1	1
各路	1	1
合作	19	10
合理	2	1
合理性	1	0
合约	1	1
吉	1	1
吉冈	1	0
吉尔迦美什	1	0
吉村明宏	1	0
吉濑美	1	1
吉田	1	0
吉田栄	2	0
吉直	1	1
吊	1	0
同	24	6
同一	3	2
同一纪元	1	1
同事	2	0
同名	4	3
同学	5	1
同年	1	1
同意	2	1
同时	16	4
同样	3	1
同步	1	0
同等	1	1
名	44	9
名单	2	2
名取	1	0
名字	5	3
名捕	1	0
名称	2	1
名臣	1	1
名著	1	0
名角	1	0
名誉	1	1
名词	1	1
后	48	4
后世	1	0
后悔	1	1
后续	1	1
后者	3	2
吏子	1	0
吐槽	1	1
吐温	1	0
吐露	1	1
向	12	2
向着	1	0
吒	1	0
吓人	1	0
吓坏	1	1
吓鬼	1	0
吕	1	0
吗	9	0
君	3	0
君主	1	1
君塚良	2	0
吞刀吐火	2	0
否	6	4
否则	1	0
吧	25	9
吨	1	1
含	2	1
含有	5	2
听	5	2
听到	3	2
听听	1	1
听见	2	1
听觉	1	1
启用	1	0
启航	1	0
吴	2	1
吴太	1	0
吴日言	3	0
吴浩康	3	0
吸	4	2
吸引	2	1
吸收	1	0
吸烟	1	1
吸烟者	3	0
吸血鬼	2	0
吸血鬼猎人D	1	0
吸食	1	1
吸魂扎卡	3	0
吹	1	1
吻	3	1
吻合	1	0
吾	10	1
呆板	1	1
呈	1	1
呈现	1	1
告密	1	0
告白	1	0
告终	1	0
员工	1	0
周	4	2
周刊	2	0
周围	1	1
周师	1	1
周平	1	1
周年	5	0
周日	1	1
呪	2	0
呪web	1	0
味	1	1
呼	1	0
呼唤	1	1
呼喊	1	1
命	1	0
命名	1	0
命火	1	0
命盘	4	1
命运	8	3
咆哮	1	0
和	135	9
和子	1	1
和服	2	1
和田	1	0
咏娴	1	1
咒	5	1
咖啡	1	1
咖啡屋	2	0
咚	2	0
咚咚	1	0
咬	1	0
哀嚎	1	1
品质	1	1
哆	1	1
哇	1	0
哈	24	1
哉	8	1
哟	1	0
哥哥	1	1
哥巴塔尔	1	0
哥特	1	1
哪	6	3
哲	2	1
哲学	2	0
唇	1	1
唐人街	1	0
唐吉可德	1	0
唐泽寿明	1	0
唐纳森	1	0
唐诗咏	4	1
售卖店	1	0
唯	1	1
唱	1	1
唱子	2	1
商业	1	1
商店	2	1
啊	5	1
啦	6	1
啦A梦	1	0
善	2	0
善恶	4	1
善良	1	1
喊	1	1
喜	1	0
喜剧	1	1
喜剧型	5	1
喜剧片	1	0
喜好	1	0
喜欢	4	2
喜爱	2	1
喝	5	1
喝酒	1	1
喫烟者	1	0
喷	1	1
喷嚏	1	0
嗅罪者	1	0
嗒嘎嗒嘎岛	1	0
嗨	1	0
嘉乐	1	0
嘉碧儿	1	0
嘘	1	0
嘘八百	1	0
嘛	1	0
嘴	1	1
嘻游记	1	0
噂	2	0
噜	1	0
噢	1	0
噩运	1	0
噱头	1	0
囚徒	2	0
四	10	5
四世同堂	1	0
四侠	1	0
四处	2	1
四角	1	1
回	13	3
回到	5	3
回归	1	1
回忆	15	2
回想	2	1
回收	1	1
回放	1	0
回答	3	1
回避	1	1
回魂	1	0
因	4	2
因为	27	3
因为DB公司	1	0
因此	11	2
因素	3	0
因而	1	0
团	1	1
团队	1	1
园	1	0
困	1	1
困境	1	1
困难	1	1
図	1	0
围绕	2	1
固定	6	3
国	11	2
国产	2	1
国产剧	1	0
国仲	2	0
国伟	3	1
国分佐	1	0
国历	1	1
国宝	2	0
国度	2	1
国村	1	0
国王	3	2
国生	5	1
国记	1	0
图	2	0
图书	1	1
图书馆	3	1
图亚桑	1	0
图片	10	9
图集	2	2
圆桌	1	0
圆珠笔	1	0
圖	1	0
土	2	0
土屋	2	1
圣	1	1
圣人	3	1
圣器	2	0
圣娶	1	1
圣子	1	0
圣石	2	0
圣经	1	1
圣诞	4	1
圣诞怪杰	1	0
圣诞怪物	1	0
圣诞节	2	0
圧縮	1	0
在	212	10
在于	4	1
在什	1	0
圭亮	1	1
地	42	5
地下城	3	1
地位	5	2
地区	2	2
地图	12	9
地域	1	0
地带	1	0
地平线	2	1
地方	4	1
地板	1	1
地海	1	0
地点	3	3
地狱	15	2
地球	5	2
地缚者	2	0
场	3	2
场久	1	1
场景	1	0
坂	6	1
坂东	1	0
坂口	1	0
坂口宪二	2	0
坂本	1	1
坂道	1	0
均	3	2
坏	4	2
坐	3	1
坐落	1	1
块	1	1
坚不可摧	1	0
坚信	1	1
坚固	4	2
坚实	1	1
坚持	2	1
坚硬	1	0
坦白	1	1
垃圾	2	1
型	3	1
埃克斯顿	1	0
埃里克森	1	0
埋伏	2	0
城	8	1
城堡	2	0
城岛	1	0
城市	2	0
城里	1	1
城镇	2	0
基于	5	2
基本	8	6
基本上	1	1
基督	1	0
基础	4	2
基金会	2	1
埼玉	1	0
堀北	1	0
堀部	1	0
堂本光	1	0
堆	1	1
堕落	1	0
堡垒	1	1
場合	2	0
堺雅人	1	0
塑造	1	1
塔	5	0
塔Towers	1	0
塔姆利	1	0
塔德	1	0
塔摩利	3	1
塞	2	2
塩沢	1	0
塩见	1	0
境	1	0
境界	1	0
墓	3	1
墓主人	2	1
墓参	1	0
墓友	2	0
墓碑	2	1
増田	1	0
墙上	1	0
墙壁	5	1
增加	2	1
增强	1	0
墨镜	4	1
壁	1	0
壁虎	1	0
声	7	1
声明	4	3
声望	1	0
声称	1	1
声音	5	2
壱	1	0
売	2	0
处	8	3
处于	3	2
处理	1	0
备	1	1
复仇	9	2
复仇秀	3	0
复仇者	1	0
复刊	1	0
复印	2	0
复印件	1	0
复印机	4	1
复杂	3	1
复活	2	1
复秦	1	0
复讐	3	0
夏	1	0
夏天	1	0
夏季	9	2
夏帆	1	0
夏生	1	1
夏竹欣	1	0
夏纳	2	1
夏菜	1	0
夕	1	0
外	4	1
外国	2	1
外国人	1	1
外圈	1	0
外國	1	1
外在	1	1
外文名	11	9
外星人	1	1
外海	1	1
外甥	1	0
外缘	1	1
外衣	1	0
外面	1	1
多	44	5
多力特	1	1
多半	1	1
多变	1	1
多姿	1	1
多少	1	1
多数	2	2
夜	13	2
夜半DJ	2	0
夜行	1	1
够	1	1
大	42	6
大久	1	0
大仙	2	0
大众	1	0
大会	1	0
大作战	1	1
大冢	2	0
大剑师	2	0
大卫	2	0
大叔	7	1
大周	1	0
大地	1	0
大型	1	1
大声	1	0
大多	2	1
大多数	1	1
大学生	1	1
大将	1	1
大岛	2	0
大师	2	0
大幅	1	1
大志	1	0
大战	9	3
大杉涟	6	1
大根侍	1	0
大森	2	0
大次郎	1	1
大步前进	1	0
大气	1	1
大滝秀治	2	0
大瀑布	1	1
大火	1	0
大猩猩	2	0
大盗	1	1
大破血滴子	1	0
大竹	2	0
大竹忍	1	0
大肆	2	1
大胆	1	1
大蒜	1	0
大西结	1	0
大规模	2	2
大话	3	1
大辅	1	0
大辉	1	0
大部分	2	1
大都	1	0
大野	1	0
大野智	1	0
大量	2	2
大闹天宫	1	0
大陆	8	1
大魔	1	0
大鱼	1	0
大鱼篓	1	0
大鹤义丹	1	0
天	24	4
天下	2	0
天使	5	1
天台	1	1
天国	1	0
天地	1	0
天堂	3	1
天宫良	1	0
天才	4	1
天才作者	1	0
天晶	1	0
天然	1	1
天真	1	1
天真无知	1	0
天空	5	1
天赋	1	1
天魔	1	1
太	30	2
太太	1	0
太平洋	3	1
太空	2	2
太阳	2	1
太阳纪	1	0
夫	1	0
夫妇	1	0
失	1	1
失传	2	0
失去	4	1
失常	1	0
失控	1	0
失望	1	0
失眠症	1	0
失而复得	1	0
失落	1	0
失败	2	0
头发	1	0
头脳	1	0
夷为平地	1	0
夹子	1	1
夺宝	1	1
奇	8	1
奇事	1	0
奇侠	1	0
奇兵	4	0
奇和玄	1	1
奇妙	34	2
奇妙型	5	1
奇幻	206	9
奇幻会	1	0
奇幻作者	1	0
奇幻儵	2	0
奇幻元素	4	2
奇幻味	1	0
奇幻城堡	1	0
奇幻奖	3	0
奇幻妖魔	1	0
奇幻文学	13	5
奇幻潮	6	1
奇幻片	2	0
奇幻类	1	1
奇幻贵	1	0
奇度	1	0
奇异	8	2
奇怪	3	2
奇数	3	0
奇物语	1	1
奇特	1	1
奇缘	1	0
奇艺	1	0
奇迹	13	1
奇遇	4	1
奇门	1	1
奈叶	1	1
奈绪	2	1
奈美	1	0
奈须茸	1	0
奉行	2	1
奋力	1	1
奏鸣曲	1	0
契约	2	1
奔跑	1	1
奖	5	0
奖项	6	2
套	7	1
奥	1	0
奥伯龙	1	0
奥兹国	1	0
奥尔森	1	0
奥德赛	1	0
奥赛罗	1	0
女	43	4
女人	23	3
女优	2	0
女传之明	1	1
女侠	2	0
女儿	4	2
女友	1	1
女子	3	1
女子...	1	0
女孩	8	3
女巫	1	0
女性	17	1
女星JOJO意外	1	0
女权	1	1
女王	1	0
女生	1	0
女神	4	0
女鬼	2	1
奶	1	1
奶奶	2	0
她	26	4
她们	3	2
好	15	3
好像	1	1
好几	1	1
好友	1	0
好好	1	1
好心犯	1	1
如	15	5
如J	1	0
如今	2	1
如何	3	2
如同	3	1
如果	16	3
如此	6	3
妄想	1	0
妆	1	0
妆扮	1	1
妈	3	1
妈妈	3	1
妖怪	1	0
妖猫	1	0
妖记	2	0
妖魔大闹	1	0
妙	1	0
妤	2	1
妹妹	2	1
妻	2	1
妻夫	2	0
妻子	3	2
始	1	0
始终	2	1
姐	1	1
姐妹	1	1
姐姐	2	1
委屈	1	1
姚嘉妮	1	0
姨妈	2	1
姫様	1	0
姿	1	0
姿晴	1	0
威世智	2	0
威力	1	1
威廉姆斯	2	0
威胁	3	1
娃娃	1	1
娥苏拉	1	0
娱乐	4	2
媒体	2	2
嫁	1	0
子	22	1
孔雀	1	0
字	7	1
字体	2	1
字典	1	0
字数	1	0
字隆夫	1	0
存	2	1
存在	21	6
存款	1	0
孙悟空	3	1
孝奉	1	1
孝幸	1	1
孝明	1	1
季	22	1
季刊	1	1
孤儿	1	1
孤立	1	0
孤雏	1	0
学	1	0
学会	2	1
学位	1	0
学徒	1	1
学界	1	1
学者	2	0
孩子	12	2
孩子气	1	1
宀	1	1
宁宁	2	1
宁愿	1	1
宁进	1	0
它	39	4
它们	14	5
宅急	1	1
宅麻	1	1
宇宙	2	1
守	2	2
守护者	1	0
安东尼	1	0
安全	2	2
安备	9	0
安杰伊	1	0
安珀	1	0
安珀九	1	0
安珀志	3	0
安生	1	0
安田	1	0
安达	3	0
安静	2	0
完	3	1
完全	16	5
完容	1	1
完成	10	3
完整	3	1
完结	2	1
完美	3	1
宍戸	1	1
宏伸	5	1
宏光	1	0
宏大	2	1
宗	1	1
宗教	6	1
宗旨	1	0
宗派	1	0
官	1	1
官恩娜	2	0
官方	9	9
官話	1	0
定	17	4
定下	1	1
定义	7	3
定于	1	0
定位	1	0
定律	7	1
定性	1	1
定期	3	1
定论	1	0
宝	3	2
宝宝	2	0
宝珠	1	1
宝藏	1	0
宝贝	3	1
实	1	1
实在	1	1
实性	1	0
实现	2	1
实相寺	3	0
实际	1	1
实际上	5	2
实验	1	1
实验性	1	1
実	3	1
宠物	1	0
审判	1	0
审判员	1	0
客	3	0
客串	1	0
客人	5	1
客户	1	1
客服	9	9
宣传	1	1
宣布	1	1
室	1	0
室内	1	1
室友	1	0
室毅	1	0
宪	1	1
宪武	1	1
宫下	1	0
宫崎骏	1	1
宫川	1	0
宫川一郎	2	0
宫廷	1	0
宫田	1	0
宰割	1	1
害怕	1	1
宴会	3	0
家	71	7
家.	1	1
家乡	1	0
家人	1	0
家伙	1	1
家庭	1	1
家族	4	0
容易	2	2
宽贵	1	1
宿体	1	0
宿舍	1	0
密告	1	0
密室	2	0
富	1	1
富士	6	1
富士台	1	1
富贵	1	0
寒冬	4	1
寒风	1	0
寓言	1	0
寛	1	1
寛子	1	0
察觉	1	1
对	30	5
对于	12	4
对应	1	1
对待	1	1
对手	1	0
对抗	5	1
对照者	1	1
对立	3	1
对策	2	1
对话	2	1
对象	2	2
寺岛	2	0
寺田	1	0
寻常者	1	0
寻求	2	2
寻龙诀	1	0
导	2	2
导师	2	0
导引	1	1
导演	5	2
导致	2	2
导论	1	1
寿命	1	0
寿寿	1	1
封	4	1
封印	1	1
封神	1	1
封神榜	2	1
封禁	9	9
封闭	1	1
封面	3	1
将	34	5
将New	1	0
将goblin和elf合成	1	0
将军	2	0
尊	2	1
尊淳	1	1
尊重	1	1
對	1	1
小	22	3
小丑	1	0
小中千	1	0
小人	1	0
小仓久	1	0
小堺	3	1
小姐	2	1
小孩	1	0
小宫	1	0
小尼基	1	0
小屋	2	1
小心	1	1
小日	3	0
小时	4	1
小望	2	1
小林	2	1
小林克	1	0
小林千登势	1	0
小林昭二	3	0
小林稔侍	1	0
小椋久雄	2	0
小泉	1	0
小泉山下真司	1	0
小生花旦	1	1
小白	1	1
小精灵	1	0
小组	1	1
小西真奈	1	0
小说	79	4
小野	1	1
小野寺	2	0
小野武彦	1	0
小镇	1	0
少	7	2
少于	1	0
少女	13	4
少年	5	0
少年派	1	0
少时	1	1
少见	1	1
尔	2	1
尔迦	1	1
尘缘	1	0
尚	1	1
尚且	1	1
尚未	3	2
尚气	1	1
尝试	2	0
尤其	3	1
就	63	6
就是	3	2
就是说	2	1
就算	2	0
尸体	1	0
尸臭	1	0
尹	4	1
尹관저	3	1
尹대통령	1	1
尹탄핵심판	1	1
尼姆岛	1	0
尼尔	1	0
尼斯湖	1	0
尽	2	1
尽可能	1	1
尽头	1	0
尽情	1	1
尽管	9	2
尾声	1	1
尾巴	2	0
尾藤	1	0
尾野	1	0
局	1	1
层次	1	1
层面	5	0
居住	3	1
居多	1	0
居正	5	1
居民	2	1
屈折語	1	0
屈辱	1	0
届	1	0
届Code	2	0
屋	7	0
屋上	1	0
屋内	2	1
屋顶	2	1
屏幕	1	1
展开	5	1
展现	1	1
展示	1	1
属于	10	3
属于Johnnys事务所	1	0
屠杀	1	0
屠魔	1	0
屠龙	1	1
屡次	1	1
山上	1	0
山口	4	0
山峰	1	0
山崎努	1	0
山崎树范	1	0
山德森	5	0
山本	3	0
山本淳	1	1
山村	1	1
山海	2	0
山理	2	1
山田	1	0
山田优	1	0
山田吾	1	0
山脉	2	1
山路	2	1
山顶	1	1
岁	8	2
岁月	1	0
岚	1	0
岛	7	1
岩井俊二	3	0
岩崎良	1	0
岩田	1	0
岳	1	1
岸本加	1	0
岸田	2	0
峠	1	0
峰	1	1
崇	2	1
崇拜	2	1
崇高	1	1
崎长一郎	1	0
崔西	3	0
崛起	2	0
嶋	2	1
嶋田	1	1
川	4	1
川保	1	1
川冈	1	0
川合千	1	0
川崎敬	1	0
川悦	1	1
川染五郎	1	1
川荣	1	0
工会	1	1
工作	5	2
工作室	1	0
工厂	1	0
工藤夕贵	1	0
工藤静香	1	0
左右	2	1
巧克力	1	1
巧合	1	0
巧妙	2	1
巧手族	1	0
巨	1	1
巨人	4	3
巨大	6	3
巨头	2	1
巨龙	1	0
巫师	5	1
巫术	2	0
巫法	1	0
差	1	1
已	9	4
已经	17	6
巴	4	1
巴士	1	1
巴尔	1	1
巴金斯	2	0
巴霍巴利王	1	0
巴顿	1	0
市	2	0
布伦希尔德	1	1
布兰德	1	0
布兰登	6	0
布尔基	1	1
布川敏	1	0
布施博	6	1
布朗姆	1	1
布置	1	1
布鲁克斯	2	0
布鲁斯特	1	0
帆	1	1
师兄	1	0
师订	1	1
希	1	0
希望	3	2
希林	1	0
希腊	1	1
帕特里克	1	0
帝国	3	0
带	13	5
带入	1	0
带到	1	1
带走	1	1
帧	1	0
帮	1	1
帮助	11	10
帮忙	3	1
帰	3	0
常	2	1
常客	1	0
常常	1	1
常见	6	3
常视	1	1
常识	3	1
幅	3	2
幕	1	1
幕后	4	2
幢	2	2
干	1	0
干久	1	0
干什	2	1
干脆	1	1
平	2	1
平光	1	0
平冈佑	1	0
平凡	3	2
平台	10	9
平地	1	0
平壤	1	0
平山	1	0
平泉	1	0
平田	2	1
平等	1	1
平行	1	1
平衡	1	1
平装	9	1
平静	1	1
年	159	2
年CNN的	1	0
年SMAP特别	1	0
年七夕	1	0
年代	6	1
年份	10	1
年冬季	10	0
年初	1	0
年功	1	0
年后	2	0
年年	1	0
年底	1	0
年度	5	1
年春季	30	0
年玲奈	1	0
年生	1	0
年目	1	0
年秋	1	0
年秋季	36	0
年级	1	0
年轻	6	3
年轻人	4	2
年雨	1	0
并	34	6
并且	5	1
并肩作战	1	1
并非	1	1
幸	8	2
幸二郎	1	1
幸喜	4	1
幸子	6	1
幸存	1	0
幸灾乐祸	1	0
幸福	5	2
幸运	1	1
幻	4	1
幻兽	1	0
幻影	1	0
幻想	18	6
幻梦	2	1
幻觉	1	1
幽灵	5	1
幽霊	2	0
幽魂	5	0
幽魂II	1	0
广	7	1
广义	1	1
广告	1	1
广大	1	1
广太郎	1	0
广播	4	2
广末	4	0
广泛	3	2
広	1	1
広司	1	0
広瀬	2	0
広田	2	0
庆	4	1
序	1	1
序列	1	0
库克	1	0
应	5	2
应当	1	0
应用	1	1
应该	3	2
应运而生	1	0
应邀	1	0
底	1	1
底泥沼	2	0
店员	2	1
庞大	3	2
废弃	1	0
废柴	1	1
废校	1	1
废物	1	1
度	2	2
座	2	2
座敷	2	1
庭	1	0
庭剧	1	0
康	1	0
康弘	1	1
康隆	1	0
庸俗	1	1
廃校	1	0
延伸	1	0
延续	5	2
建	1	1
建立	2	1
建议	10	9
建设性	1	1
建造	1	1
开	9	3
开关	1	0
开创	1	1
开发	3	1
开发者	1	1
开发部	1	1
开场	5	1
开头	6	1
开始	30	7
开展	2	1
开心	4	1
开播	2	1
开放	1	0
开端	1	1
开篇语	1	0
开设	2	1
开门	2	0
异人	1	0
异地	1	1
异客	1	0
异族	1	1
异梦	1	0
异能	1	0
异视	3	1
异闻	1	0
异闻录	1	0
式	1	0
弑君者	1	1
引人入胜	1	0
引入	1	0
引导	4	1
引诱	2	1
引起	2	1
弗兰克	1	0
弟子	1	0
张	9	2
张三	1	0
张咏妍	1	1
张嘴	1	1
张美妮	1	0
张衡	2	1
弥加	1	0
弥补	1	1
弯	1	1
弱智	1	1
弹	1	1
弹出	1	1
强	4	1
强制式	1	0
强力	1	1
强劲	1	1
强化	2	1
强壮	2	1
强大	6	2
强有力	1	1
强调	1	1
归	8	4
归类	1	1
归西	1	0
归途	1	1
归零	1	0
当	30	4
当下	1	1
当中	1	0
当代	2	1
当初	1	1
当前	1	1
当成	1	1
当时	1	0
当然	5	2
录像	1	0
录用	1	1
录音	1	0
形像	1	0
形式	12	3
形象	3	2
彦	1	0
彩名	1	1
彩子	1	0
彩虹	1	0
彰显	1	0
影	4	1
影响	5	1
影响力	1	1
影子	11	1
影射	1	1
影武者	1	0
影片	2	1
影视	5	3
影迷	1	0
影集	1	1
影魅	1	0
役	1	0
彻底	1	1
彻里	1	0
彼	1	0
彼女	1	0
彼岸	1	0
彼得	1	0
彼此	1	1
往往	4	3
征战	1	1
征途	1	0
径直	1	1
待	2	0
很	31	6
很多	8	4
律子	1	0
後	2	1
後婚	1	0
後悔	1	0
後藤	1	0
徐天佑	2	0
徐子珊	3	0
得	11	3
得亚于	1	1
得到	5	4
徘徊	1	0
御史	1	1
循环	1	0
微乎其微	1	1
微妙	1	1
微波炉	1	0
德井义实	1	0
德古拉元年	1	0
德性	1	0
德斯岛	1	1
心	9	2
心中	1	0
心历	1	1
心术	1	0
心灵	2	1
心灵石	1	0
心电图	3	0
心脏	1	1
心脏淀	1	1
心臓	1	0
心里	1	0
心霊	2	0
必	4	3
必定	1	1
必要	1	1
必要条件	1	0
必读	9	9
必须	5	3
忍	3	1
忏悔者	1	0
忖度	3	0
志	2	1
志幸	1	1
志愿者	1	0
志田	1	0
志贺	1	0
忘	2	0
忘记	1	0
忙碌	1	0
忠	3	1
忠信	1	1
忠实	2	2
忠诚	1	1
快	4	3
快乐	1	1
快彦	1	0
快速	2	2
念力	1	0
忽	3	0
忽略	1	0
忽视	1	1
怀抱	1	1
怀疑	2	1
态度	4	2
怎	4	1
怎样	3	0
怒	2	0
怒犯	1	0
怖	1	0
思	3	0
思想	1	1
思议	2	1
急	1	0
急诊	4	0
急需	1	1
性	2	1
性命	1	0
性情	1	1
性病	1	0
性能	1	1
性通	1	1
怪	6	2
怪医	2	0
怪声	1	0
怪杰	1	0
怪物	4	0
怪诞	5	1
总	1	1
总共	6	0
总是	3	1
总统	2	1
总表	1	1
总计	1	0
恋	5	0
恋人	6	1
恋情	3	1
恋文	1	0
恋爱	2	1
恐怖	20	3
恐怖型	1	0
恐惧	4	1
恐慌	1	0
恐竜	1	0
恐龙	3	1
恢复	1	1
恢弘	1	1
恩爱	1	1
恩返	1	0
息	2	0
息子	1	0
恵	1	0
恵子	1	1
恵美论	1	0
恵里	2	1
恶	3	2
恶魔	5	1
悟空	1	0
悠久	1	1
悠远	1	1
患	1	0
悦司	3	1
悦子	1	1
您	1	1
悪	1	0
悪魔	1	0
悬疑	4	1
悬疑片	1	0
悲伤	1	0
悲愿	2	0
悲观	1	0
悲鸣	2	0
情	5	2
情书	1	0
情人	1	1
情人椅	1	0
情侣	1	0
情关	1	0
情况	6	2
情形	1	0
情态化	1	1
情报	1	1
情景	1	0
情节	15	3
情节点	1	1
惊	1	1
惊喜	1	0
惊天战神	1	0
惊奇	3	1
惊奇队长	1	0
惊异	3	2
惊悚	1	1
惊悚型	5	1
惊涛怪浪	1	0
惊觉	1	0
惊险	2	1
惟	1	1
惟妙惟肖	1	0
惠梨	2	1
惠美论	1	0
惨叫	1	0
惩役	3	0
惩罚	2	1
想	13	6
想到	1	1
想法	1	1
想象	10	4
想象力	2	0
想起	1	1
意	1	1
意义	1	1
意味着	1	1
意图	1	1
意地	1	1
意外	4	0
意思	1	0
意想不到	1	1
意见	11	9
意识	3	1
愚蠢	1	1
感	1	1
感人型	3	1
感到	5	3
感受	2	2
感叹	1	1
感应	2	1
感情	1	0
感染	1	0
感生	1	1
感知	1	1
感觉	3	1
愣住	1	1
愿	4	2
愿意	2	2
愿望	4	1
慎	4	1
慎吾	1	1
慢动	1	1
慢慢	3	3
懂	11	9
懒	1	0
懵	1	1
戏	1	1
戏剧	1	1
戏剧性	3	1
成	27	7
成为	12	5
成书	2	1
成人	4	1
成人式	1	0
成分	5	2
成功	2	1
成员	1	0
成型	1	1
成宫	1	0
成年人	1	0
成番	1	1
成立	3	1
成绩	1	1
成长	11	9
我	80	9
我们	19	4
戒	14	1
戒指	2	0
或	37	6
或多或少	1	1
或是	7	1
或者	24	5
或许	2	1
战	14	1
战争	14	2
战后	1	0
战士	7	1
战斗	2	2
战胜	1	1
战记	3	0
战车	2	0
戦争	2	0
截止	1	1
戴	3	1
戴安娜	1	0
戴梦梦	2	0
户外	1	1
户田	3	0
戸川	1	0
戻	1	0
房子	5	2
房门	1	1
房间	8	2
所	18	6
所以	9	0
所有	13	4
所谓	4	2
扉	3	0
手	4	1
手册	1	1
手冢	1	0
手感	1	0
手术	4	1
手机	2	1
手様	1	0
手段	2	1
手法	2	1
手纸	1	0
手配	1	0
才	14	3
才现	1	1
扑克牌	1	0
打	8	4
打下	1	1
打开	2	1
打打出安	1	1
打扮	8	2
打扰	1	1
打电话	2	1
打破	1	1
打算	1	1
打翻	1	1
扔	1	1
扔掉	1	1
托付	1	1
托尔金	17	3
托尔金式	1	1
托尔金迷	1	1
托马斯	1	0
扛	1	1
扣	1	0
扣人心弦	1	0
执导	2	1
执法	1	0
执行	1	1
扫墓	1	0
扫码	1	1
扭曲	2	1
扭转乾坤	1	0
扮	1	0
扮演	9	4
批	1	1
批判	1	1
批评	7	1
批评者	1	1
找	1	1
承受	1	0
承认	3	1
承诺	1	1
技术	3	1
技派	2	1
技術	1	0
把	13	4
把手	1	0
投	2	1
投向	1	1
投币	1	1
投诉	18	9
抗战	1	0
抗拒	1	1
抗衡	1	1
折磨	1	1
抢走	1	0
护戒	2	0
护法	1	0
报	3	0
报告	1	1
报应	1	1
报恩	1	0
报道	1	1
披	1	1
抱合語	1	0
抱怨	1	1
押	1	0
担任	4	2
担保	1	1
担当	1	1
担心	2	1
担负	1	1
拉	1	1
拉丁	1	0
拉菲	1	0
拍卖会	1	1
拍摄	4	3
拐带	1	1
拒绝	2	1
拓	8	1
拓者	1	1
拖延	1	0
招	2	2
拜托	1	0
拥有	9	3
拯救	1	1
拳	2	0
拳击手	1	0
拳王	1	1
拼	1	1
拼桌	1	1
拼音	1	0
拿下	1	1
持枪	3	1
持续	4	3
挂	1	0
挂断	1	0
指	3	2
指出	2	0
指南	1	0
指名	1	0
指向	1	1
指导	1	1
指挥	2	2
指标	1	1
指点	1	0
指环	9	1
指環	1	0
指能	1	0
指路	1	0
指轮	1	0
按	6	1
按照	1	0
按钮	6	1
挑剔	1	0
挑战	1	0
挖	1	1
挣扎	1	1
挤满	1	1
挥春	4	1
振込	1	0
捉	2	0
捉鬼敢死队	1	0
捏造	3	1
捕手	1	1
捕蛇	1	1
捕鱼	1	0
捡	1	1
换	1	1
换上	1	1
捧	1	0
据说	7	2
授权	1	1
掉	3	2
掌管	1	1
掏	1	1
排放	1	1
排斥	1	0
排泄物	1	0
排行榜	1	1
排辈	1	0
排队	1	1
排除	1	1
探求	2	2
